QL,WAT,43.1166,183,52.153,"DALRYMPLE JN.- BRB/NCB BDY (52M1530Y) - CHALMERSTON COAL DEPOT",HLJ4,TRUE,
QL,WCK,0.0044,184,161.0792,"INVERNESS STATION - WICK",HLJ2,TRUE,
QL,WCM1,12.066,185,84.0218,"W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)",HLJ4,TRUE,
QL,WCM2,84.0218,186,97.132,"W.C.M.L. (ELR CHANGE LAW JN - GLASGOW CENTRAL STATION)",HLJ4,TRUE,
QL,WCM2,97.132,187,102.0538,"W.C.M.L. (ELR CHANGE LAW JN - GLASGOW CENTRAL STATION)",HLJ5,TRUE,
QL,WHL,-0.0016,188,99.0818,"CRAIGENDORAN JN - FORT WILLIAM STN",HLJ5,TRUE,
QL,WRO,0.0066,189,1.1298,"RT/AHT WATERLOO GOODS - KITTYBREWSTER JN.",HLJ2,TRUE,
QL,WWD,84.025,190,89.1107,"LAW JN - HOLYTOWN JN",HLJ4,TRUE,
QL,WYS,0,191,10.0062,"WEMYSS BAY JN - WEMYSS BAY STN",HLJ5,TRUE,
QL,YKR,-0.0025,192,4.1606,"HYNDLAND EAST JN - DALMUIR PARK JN (VIA YOKER)",HLJ5,TRUE,
QL,ZZA1,0,193,0.0411,"MAUCHLINE JUNCTION SIDINGS",HLJ4,TRUE,
QL,ZZA2,0,194,0.0582,"AYR MOTIVE POWER DEPOT",HLJ5,TRUE,
QL,ZZA3,0.0101,195,0.0178,"AYR MOTIVE POWER DEPOT",HLJ5,TRUE,
QL,ZZA4,0,196,0.1421,"BARASSIE OVERHEAD LINE DEPOT",HLJ5,TRUE,
QL,ZZA5,0,197,0.0801,"MEADOWHEAD PAPER MILL SIDINGS - IRVINE",HLJ4,TRUE,
QL,ZZA6,0,198,0.0788,"SHEWALTON CE COUP SIDINGS",HLJ4,TRUE,
QL,ZZA7,0,199,0.0528,"HUNSLET-BARCLAY (KILMARNOCK) SIDINGS",HLJ4,TRUE,
QL,ZZA8,0,200,0.0342,"CE PLANT DEPOT KILMARNOCK",HLJ4,TRUE,
QL,ZZA9,0,201,0.1099,"B.R.M.L.SPRINGBURN SIDINGS",HLJ5,TRUE,
QL,ZZB1,0,202,0.1306,"SHIELDS DEPOT SIDINGS",HLJ5,TRUE,
QL,ZZB2,-0.0228,203,0.1435,"CORKERHILL CSMD SIDINGS",HLJ5,TRUE,
QL,ZZB3,0,204,0.1506,"HAYMARKET SPRINTER DEPOT",HLJ3,TRUE,
QL,ZZB4,0,205,0.0824,"EASTFIELD SIDINGS",HLJ3,TRUE,
QL,ZZB5,0.0045,206,0.0401,"COWLAIRS CARRIAGE SIDINGS",HLJ3,TRUE,
QL,ZZB7,0,207,0.0836,"LONG LYES SIDINGS (KILMARNOCK)",HLJ4,TRUE,
QL,ZZB8,0,208,0.0137,"FOULDUBS MPD (GRANGEMOUTH)",HLJ3,TRUE,
QL,ZZB9,0.0235,252,0.0803,"SLATEFORD YARD",HLJ3,TRUE,
QL,ZZC1,0,209,0.1002,"GUNNIE CEMENT WORKS (COATBRIDGE)",HLJ5,TRUE,
QL,ZZC2,0,210,1.0022,"HUNTERSTON HIGH LEVEL SIDINGS",HLJ5,TRUE,
QL,ZZC3,0,211,0.1203,"I.C.I.DRONGANS SIDINGS (MAXWELLTON BRANCH) OOU",HLJ4,TRUE,
QL,ZZC5,0,212,0.0326,"SHETTLESTON PLANT DEPOT SIDINGS",HLJ5,TRUE,
QL,ZZC6,0,213,0.0521,"BLUE CIRCLE CEMENT SIDINGS (GRANGEMOUTH)",HLJ3,TRUE,
QL,ZZC7,0,214,0.0809,"RUTHERGLEN TRAINING SCHOOL SIDINGS",HLJ5,TRUE,
QL,ZZC8,0,215,0.0761,"MOTHERWELL MOTIVE POWER DEPOT SIDINGS",HLJ4,TRUE,
QL,ZZC9,0,216,0.137,"MOSSEND UP YARD",HLJ4,TRUE,
QL,ZZD1,0,217,0.1711,"MOSSEND DOWN YARD",HLJ4,TRUE,
QL,ZZD2,0,218,0.0869,"GARTSHERRIE FREIGHTLINER DEPOT SIDINGS",HLJ4,TRUE,
QL,ZZD4,0,219,0.0636,"RUTHERGLEN P/WAY DEPOT SIDINGS",HLJ5,TRUE,
QL,ZZD5,0,220,0.1596,"POLMADIE CARRIAGE SERVICING DEPOT SIDINGS",HLJ5,TRUE,
QL,ZZD7,0,221,0.0412,"BRITISH ALUMINIUM SIDINGS - FORT WILLIAM",HLJ5,TRUE,
QL,ZZD8,0,222,0.09,"FORT WILLIAM YARD / TAM-NA-FAIRE DEPOT SIDINGS",HLJ5,TRUE,
QL,ZZE4,0,223,0.0536,"BLUE CIRCLE CEMENT WORKS SIDINGS - UDDINGSTON",HLJ4,TRUE,
QL,ZZE5,0,224,0.0307,"CAPERBOARD SIDINGS - PLEAN JUNCTION",HLJ3,TRUE,
QL,ZZE6,0,225,0.0453,"MUIRHOUSE WORKSHOPS SIDINGS",HLJ5,TRUE,
QL,ZZE7,0,226,0.0132,"ROTHESAY DOCK SIDING - YOKER YARD",HLJ5,TRUE,
QL,ZZE9,0,227,0.0353,"KILWINNING STATION UP SIDINGS",HLJ5,TRUE,
QL,ZZF1,0,228,0.1347,"B.P.CHEMICAL SIDINGS (GRANGEMOUTH BRANCH)",HLJ3,TRUE,
QL,ZZF3,0,229,0.0765,"AYR TOWNHEAD EMU SIDINGS",HLJ5,TRUE,
QL,ZZF4,0,230,0.1283,"SIGHTHILL JN.-B.R.M.L SPRINGBURN BOUNDARY (CONNECTING LINES)",HLJ3,TRUE,
QL,ZZF5,0,231,0.0505,"I.C.I.SIDINGS (STEVENSON)",HLJ5,TRUE,
QL,ZZG1,4.1569,253,6.0387,LONGANNET,HLJ3,TRUE,
QL,ZZG2,5.0378,254,5.159,"LONGANNET EAST ARRIVAL/WEST DEPARTURE",HLJ3,TRUE,
